time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12
0.041,0.0625324,0.108253,0.312532,0.108253,0.562532,0.108253,0.187532,0.32476,0.437532,0.32476,0.687532,0.32476,0.0625324,0.541266,0.312532,0.541266,0.562532,0.541266,0.187532,0.757772,0.437532,0.757772,0.687532,0.757772
0.042,0.0625339,0.108253,0.312534,0.108253,0.562534,0.108253,0.187534,0.324759,0.437534,0.324759,0.687534,0.324759,0.0625339,0.541266,0.312534,0.541266,0.562534,0.541266,0.187534,0.757772,0.437534,0.757772,0.687534,0.757772
0.043,0.0625355,0.108253,0.312536,0.108253,0.562536,0.108253,0.187536,0.324759,0.437536,0.324759,0.687536,0.324759,0.0625355,0.541266,0.312536,0.541266,0.562536,0.541266,0.187536,0.757772,0.437536,0.757772,0.687536,0.757772
0.044,0.0625373,0.108253,0.312537,0.108253,0.562537,0.108253,0.187537,0.32476,0.437537,0.32476,0.687537,0.32476,0.0625373,0.541266,0.312537,0.541266,0.562537,0.541266,0.187537,0.757772,0.437537,0.757772,0.687537,0.757772
0.045,0.0625391,0.108253,0.312539,0.108253,0.562539,0.108253,0.187539,0.32476,0.437539,0.32476,0.687539,0.32476,0.0625391,0.541266,0.312539,0.541266,0.562539,0.541266,0.187539,0.757772,0.437539,0.757772,0.687539,0.757772
0.046,0.0625407,0.108253,0.312541,0.108253,0.562541,0.108253,0.187541,0.324759,0.437541,0.324759,0.687541,0.324759,0.0625407,0.541266,0.312541,0.541266,0.562541,0.541266,0.187541,0.757772,0.437541,0.757772,0.687541,0.757772
0.047,0.0625425,0.108253,0.312543,0.108253,0.562543,0.108253,0.187543,0.324759,0.437543,0.324759,0.687543,0.324759,0.0625425,0.541266,0.312543,0.541266,0.562543,0.541266,0.187543,0.757772,0.437543,0.757772,0.687543,0.757772
0.048,0.0625445,0.108253,0.312544,0.108253,0.562544,0.108253,0.187544,0.32476,0.437544,0.32476,0.687544,0.32476,0.0625445,0.541266,0.312544,0.541266,0.562544,0.541266,0.187544,0.757772,0.437544,0.757772,0.687544,0.757772
0.049,0.0625463,0.108253,0.312546,0.108253,0.562546,0.108253,0.187546,0.32476,0.437546,0.32476,0.687546,0.32476,0.0625463,0.541266,0.312546,0.541266,0.562546,0.541266,0.187546,0.757772,0.437546,0.757772,0.687546,0.757772
0.05,0.0625481,0.108253,0.312548,0.108253,0.562548,0.108253,0.187548,0.324759,0.437548,0.324759,0.687548,0.324759,0.0625481,0.541266,0.312548,0.541266,0.562548,0.541266,0.187548,0.757772,0.437548,0.757772,0.687548,0.757772
0.051,0.0625501,0.108253,0.31255,0.108253,0.56255,0.108253,0.18755,0.324759,0.43755,0.324759,0.68755,0.324759,0.0625501,0.541266,0.31255,0.541266,0.56255,0.541266,0.18755,0.757772,0.43755,0.757772,0.68755,0.757772
0.052,0.0625522,0.108253,0.312552,0.108253,0.562552,0.108253,0.187552,0.32476,0.437552,0.32476,0.687552,0.32476,0.0625522,0.541266,0.312552,0.541266,0.562552,0.541266,0.187552,0.757772,0.437552,0.757772,0.687552,0.757772
0.053,0.0625542,0.108253,0.312554,0.108253,0.562554,0.108253,0.187554,0.32476,0.437554,0.32476,0.687554,0.32476,0.0625542,0.541266,0.312554,0.541266,0.562554,0.541266,0.187554,0.757772,0.437554,0.757772,0.687554,0.757772
0.054,0.0625562,0.108253,0.312556,0.108253,0.562556,0.108253,0.187556,0.324759,0.437556,0.324759,0.687556,0.324759,0.0625562,0.541266,0.312556,0.541266,0.562556,0.541266,0.187556,0.757772,0.437556,0.757772,0.687556,0.757772
0.055,0.0625583,0.108253,0.312558,0.108253,0.562559,0.108253,0.187558,0.324759,0.437559,0.324759,0.687559,0.324759,0.0625583,0.541266,0.312558,0.541266,0.562559,0.541266,0.187558,0.757772,0.437559,0.757772,0.687559,0.757772
0.056,0.0625605,0.108253,0.312561,0.108253,0.562561,0.108253,0.187561,0.32476,0.437561,0.32476,0.687561,0.32476,0.0625605,0.541266,0.312561,0.541266,0.562561,0.541266,0.187561,0.757772,0.437561,0.757772,0.687561,0.757772
0.057,0.0625627,0.108253,0.312563,0.108253,0.562563,0.108253,0.187563,0.32476,0.437563,0.32476,0.687563,0.32476,0.0625627,0.541266,0.312563,0.541266,0.562563,0.541266,0.187563,0.757772,0.437563,0.757772,0.687563,0.757772
0.058,0.0625648,0.108253,0.312565,0.108253,0.562565,0.108253,0.187565,0.324759,0.437565,0.324759,0.687565,0.324759,0.0625648,0.541266,0.312565,0.541266,0.562565,0.541266,0.187565,0.757772,0.437565,0.757772,0.687565,0.757772
0.059,0.0625671,0.108253,0.312567,0.108253,0.562567,0.108253,0.187567,0.324759,0.437567,0.324759,0.687567,0.324759,0.0625671,0.541266,0.312567,0.541266,0.562567,0.541266,0.187567,0.757772,0.437567,0.757772,0.687567,0.757772
0.06,0.0625695,0.108253,0.312569,0.108253,0.562569,0.108253,0.187569,0.32476,0.437569,0.32476,0.687569,0.32476,0.0625695,0.541266,0.312569,0.541266,0.562569,0.541266,0.187569,0.757772,0.437569,0.757772,0.687569,0.757772
0.061,0.0625718,0.108253,0.312572,0.108253,0.562572,0.108253,0.187572,0.32476,0.437572,0.32476,0.687572,0.32476,0.0625718,0.541266,0.312572,0.541266,0.562572,0.541266,0.187572,0.757772,0.437572,0.757772,0.687572,0.757772
0.062,0.0625741,0.108253,0.312574,0.108253,0.562574,0.108253,0.187574,0.324759,0.437574,0.324759,0.687574,0.324759,0.0625741,0.541266,0.312574,0.541266,0.562574,0.541266,0.187574,0.757772,0.437574,0.757772,0.687574,0.757772
0.063,0.0625765,0.108253,0.312576,0.108253,0.562577,0.108253,0.187576,0.324759,0.437577,0.324759,0.687577,0.324759,0.0625765,0.541266,0.312576,0.541266,0.562577,0.541266,0.187576,0.757772,0.437577,0.757772,0.687577,0.757772
0.064,0.062579,0.108253,0.312579,0.108253,0.562579,0.108253,0.187579,0.32476,0.437579,0.32476,0.687579,0.32476,0.062579,0.541266,0.312579,0.541266,0.562579,0.541266,0.187579,0.757772,0.437579,0.757772,0.687579,0.757772
0.065,0.0625815,0.108253,0.312582,0.108253,0.562582,0.108253,0.187582,0.32476,0.437582,0.32476,0.687582,0.32476,0.0625815,0.541266,0.312582,0.541266,0.562582,0.541266,0.187582,0.757772,0.437582,0.757772,0.687582,0.757772
0.066,0.0625839,0.108253,0.312584,0.108253,0.562584,0.108253,0.187584,0.324759,0.437584,0.324759,0.687584,0.324759,0.0625839,0.541266,0.312584,0.541266,0.562584,0.541266,0.187584,0.757772,0.437584,0.757772,0.687584,0.757772
0.067,0.0625865,0.108253,0.312586,0.108253,0.562587,0.108253,0.187586,0.324759,0.437587,0.324759,0.687587,0.324759,0.0625865,0.541266,0.312586,0.541266,0.562587,0.541266,0.187586,0.757772,0.437587,0.757772,0.687587,0.757772
0.068,0.0625892,0.108253,0.312589,0.108253,0.562589,0.108253,0.187589,0.32476,0.437589,0.32476,0.687589,0.32476,0.0625892,0.541266,0.312589,0.541266,0.562589,0.541266,0.187589,0.757772,0.437589,0.757772,0.687589,0.757772
0.069,0.0625918,0.108253,0.312592,0.108253,0.562592,0.108253,0.187592,0.32476,0.437592,0.32476,0.687592,0.32476,0.0625918,0.541266,0.312592,0.541266,0.562592,0.541266,0.187592,0.757772,0.437592,0.757772,0.687592,0.757772
0.07,0.0625944,0.108253,0.312594,0.108253,0.562595,0.108253,0.187594,0.324759,0.437595,0.324759,0.687595,0.324759,0.0625944,0.541266,0.312594,0.541266,0.562595,0.541266,0.187594,0.757772,0.437595,0.757772,0.687595,0.757772
0.071,0.0625971,0.108253,0.312597,0.108253,0.562597,0.108253,0.187597,0.324759,0.437597,0.324759,0.687597,0.324759,0.0625971,0.541266,0.312597,0.541266,0.562597,0.541266,0.187597,0.757772,0.437597,0.757772,0.687597,0.757772
0.072,0.0625999,0.108253,0.3126,0.108253,0.5626,0.108253,0.1876,0.32476,0.4376,0.32476,0.6876,0.32476,0.0625999,0.541266,0.3126,0.541266,0.5626,0.541266,0.1876,0.757772,0.4376,0.757772,0.6876,0.757772
0.073,0.0626027,0.108253,0.312603,0.108253,0.562603,0.108253,0.187603,0.32476,0.437603,0.32476,0.687603,0.32476,0.0626027,0.541266,0.312603,0.541266,0.562603,0.541266,0.187603,0.757772,0.437603,0.757772,0.687603,0.757772
0.074,0.0626054,0.108253,0.312605,0.108253,0.562606,0.108253,0.187605,0.324759,0.437606,0.324759,0.687606,0.324759,0.0626054,0.541266,0.312605,0.541266,0.562606,0.541266,0.187605,0.757772,0.437606,0.757772,0.687606,0.757772
0.075,0.0626083,0.108253,0.312608,0.108253,0.562609,0.108253,0.187608,0.324759,0.437609,0.324759,0.687609,0.324759,0.0626083,0.541266,0.312608,0.541266,0.562609,0.541266,0.187608,0.757772,0.437609,0.757772,0.687609,0.757772
0.076,0.0626113,0.108253,0.312611,0.108253,0.562611,0.108253,0.187611,0.32476,0.437611,0.32476,0.687611,0.32476,0.0626113,0.541266,0.312611,0.541266,0.562611,0.541266,0.187611,0.757772,0.437611,0.757772,0.687611,0.757772
0.077,0.0626142,0.108253,0.312614,0.108253,0.562614,0.108253,0.187614,0.32476,0.437614,0.32476,0.687614,0.32476,0.0626142,0.541266,0.312614,0.541266,0.562614,0.541266,0.187614,0.757772,0.437614,0.757772,0.687614,0.757772
0.078,0.0626171,0.108253,0.312617,0.108253,0.562617,0.108253,0.187617,0.324759,0.437617,0.324759,0.687617,0.324759,0.0626171,0.541266,0.312617,0.541266,0.562617,0.541266,0.187617,0.757772,0.437617,0.757772,0.687617,0.757772
0.079,0.0626201,0.108253,0.31262,0.108253,0.56262,0.108253,0.18762,0.324759,0.43762,0.324759,0.68762,0.324759,0.0626201,0.541266,0.31262,0.541266,0.56262,0.541266,0.18762,0.757772,0.43762,0.757772,0.68762,0.757772
0.08,0.0626232,0.108253,0.312623,0.108253,0.562623,0.108253,0.187623,0.32476,0.437623,0.32476,0.687623,0.32476,0.0626232,0.541266,0.312623,0.541266,0.562623,0.541266,0.187623,0.757772,0.437623,0.757772,0.687623,0.757772
0.081,0.0626263,0.108253,0.312626,0.108253,0.562626,0.108253,0.187626,0.32476,0.437626,0.32476,0.687626,0.32476,0.0626263,0.541266,0.312626,0.541266,0.562626,0.541266,0.187626,0.757772,0.437626,0.757772,0.687626,0.757772
0.082,0.0626293,0.108253,0.312629,0.108253,0.56263,0.108253,0.187629,0.324759,0.43763,0.324759,0.68763,0.324759,0.0626293,0.541266,0.312629,0.541266,0.56263,0.541266,0.187629,0.757772,0.43763,0.757772,0.68763,0.757772
0.083,0.0626325,0.108253,0.312632,0.108253,0.562633,0.108253,0.187632,0.324759,0.437633,0.324759,0.687633,0.324759,0.0626325,0.541266,0.312632,0.541266,0.562633,0.541266,0.187632,0.757772,0.437633,0.757772,0.687633,0.757772
0.084,0.0626358,0.108253,0.312636,0.108253,0.562636,0.108253,0.187636,0.32476,0.437636,0.32476,0.687636,0.32476,0.0626358,0.541266,0.312636,0.541266,0.562636,0.541266,0.187636,0.757772,0.437636,0.757772,0.687636,0.757772
0.085,0.062639,0.108253,0.312639,0.108253,0.562639,0.108253,0.187639,0.32476,0.437639,0.32476,0.687639,0.32476,0.062639,0.541266,0.312639,0.541266,0.562639,0.541266,0.187639,0.757772,0.437639,0.757772,0.687639,0.757772
0.086,0.0626421,0.108253,0.312642,0.108253,0.562642,0.108253,0.187642,0.324759,0.437642,0.324759,0.687642,0.324759,0.0626421,0.541266,0.312642,0.541266,0.562642,0.541266,0.187642,0.757772,0.437642,0.757772,0.687642,0.757772
0.087,0.0626454,0.108253,0.312645,0.108253,0.562646,0.108253,0.187645,0.324759,0.437646,0.324759,0.687646,0.324759,0.0626454,0.541266,0.312645,0.541266,0.562646,0.541266,0.187645,0.757772,0.437646,0.757772,0.687646,0.757772
0.088,0.0626489,0.108253,0.312649,0.108253,0.562649,0.108253,0.187649,0.32476,0.437649,0.32476,0.687649,0.32476,0.0626489,0.541266,0.312649,0.541266,0.562649,0.541266,0.187649,0.757772,0.437649,0.757772,0.687649,0.757772
0.089,0.0626523,0.108253,0.312652,0.108253,0.562652,0.108253,0.187652,0.32476,0.437652,0.32476,0.687652,0.32476,0.0626523,0.541266,0.312652,0.541266,0.562652,0.541266,0.187652,0.757772,0.437652,0.757772,0.687652,0.757772
0.09,0.0626556,0.108253,0.312656,0.108253,0.562656,0.108253,0.187656,0.324759,0.437656,0.324759,0.687656,0.324759,0.0626556,0.541266,0.312656,0.541266,0.562656,0.541266,0.187656,0.757772,0.437656,0.757772,0.687656,0.757772
0.091,0.062659,0.108253,0.312659,0.108253,0.562659,0.108253,0.187659,0.324759,0.437659,0.324759,0.687659,0.324759,0.062659,0.541266,0.312659,0.541266,0.562659,0.541266,0.187659,0.757772,0.437659,0.757772,0.687659,0.757772
0.092,0.0626626,0.108253,0.312663,0.108253,0.562663,0.108253,0.187663,0.32476,0.437663,0.32476,0.687663,0.32476,0.0626626,0.541266,0.312663,0.541266,0.562663,0.541266,0.187663,0.757772,0.437663,0.757772,0.687663,0.757772
0.093,0.0626661,0.108253,0.312666,0.108253,0.562666,0.108253,0.187666,0.32476,0.437666,0.32476,0.687666,0.32476,0.0626661,0.541266,0.312666,0.541266,0.562666,0.541266,0.187666,0.757772,0.437666,0.757772,0.687666,0.757772
0.094,0.0626696,0.108253,0.31267,0.108253,0.56267,0.108253,0.18767,0.324759,0.43767,0.324759,0.68767,0.324759,0.0626696,0.541266,0.31267,0.541266,0.56267,0.541266,0.18767,0.757772,0.43767,0.757772,0.68767,0.757772
0.095,0.0626732,0.108253,0.312673,0.108253,0.562673,0.108253,0.187673,0.324759,0.437673,0.324759,0.687673,0.324759,0.0626732,0.541266,0.312673,0.541266,0.562673,0.541266,0.187673,0.757772,0.437673,0.757772,0.687673,0.757772
0.096,0.0626769,0.108253,0.312677,0.108253,0.562677,0.108253,0.187677,0.32476,0.437677,0.32476,0.687677,0.32476,0.0626769,0.541266,0.312677,0.541266,0.562677,0.541266,0.187677,0.757772,0.437677,0.757772,0.687677,0.757772
0.097,0.0626806,0.108253,0.312681,0.108253,0.562681,0.108253,0.187681,0.32476,0.437681,0.32476,0.687681,0.32476,0.0626806,0.541266,0.312681,0.541266,0.562681,0.541266,0.187681,0.757772,0.437681,0.757772,0.687681,0.757772
0.098,0.0626842,0.108253,0.312684,0.108253,0.562684,0.108253,0.187684,0.324759,0.437684,0.324759,0.687684,0.324759,0.0626842,0.541266,0.312684,0.541266,0.562684,0.541266,0.187684,0.757772,0.437684,0.757772,0.687684,0.757772
0.099,0.0626879,0.108253,0.312688,0.108253,0.562688,0.108253,0.187688,0.324759,0.437688,0.324759,0.687688,0.324759,0.0626879,0.541266,0.312688,0.541266,0.562688,0.541266,0.187688,0.757772,0.437688,0.757772,0.687688,0.757772
0.1,0.0626918,0.108253,0.312692,0.108253,0.562692,0.108253,0.187692,0.32476,0.437692,0.32476,0.687692,0.32476,0.0626918,0.541266,0.312692,0.541266,0.562692,0.541266,0.187692,0.757772,0.437692,0.757772,0.687692,0.757772
0.101,0.0626956,0.108253,0.312696,0.108253,0.562696,0.108253,0.187696,0.32476,0.437696,0.32476,0.687696,0.32476,0.0626956,0.541266,0.312696,0.541266,0.562696,0.541266,0.187696,0.757772,0.437696,0.757772,0.687696,0.757772
0.102,0.0626993,0.108253,0.312699,0.108253,0.5627,0.108253,0.187699,0.324759,0.4377,0.324759,0.6877,0.324759,0.0626993,0.541266,0.312699,0.541266,0.5627,0.541266,0.187699,0.757772,0.4377,0.757772,0.6877,0.757772
0.103,0.0627032,0.108253,0.312703,0.108253,0.562703,0.108253,0.187703,0.324759,0.437703,0.324759,0.687703,0.324759,0.0627032,0.541266,0.312703,0.541266,0.562703,0.541266,0.187703,0.757772,0.437703,0.757772,0.687703,0.757772
0.104,0.0627072,0.108253,0.312707,0.108253,0.562707,0.108253,0.187707,0.32476,0.437707,0.32476,0.687707,0.32476,0.0627072,0.541266,0.312707,0.541266,0.562707,0.541266,0.187707,0.757772,0.437707,0.757772,0.687707,0.757772
0.105,0.0627112,0.108253,0.312711,0.108253,0.562711,0.108253,0.187711,0.32476,0.437711,0.32476,0.687711,0.32476,0.0627112,0.541266,0.312711,0.541266,0.562711,0.541266,0.187711,0.757772,0.437711,0.757772,0.687711,0.757772
0.106,0.0627151,0.108253,0.312715,0.108253,0.562715,0.108253,0.187715,0.324759,0.437715,0.324759,0.687715,0.324759,0.0627151,0.541266,0.312715,0.541266,0.562715,0.541266,0.187715,0.757772,0.437715,0.757772,0.687715,0.757772
0.107,0.0627191,0.108253,0.312719,0.108253,0.562719,0.108253,0.187719,0.324759,0.437719,0.324759,0.687719,0.324759,0.0627191,0.541266,0.312719,0.541266,0.562719,0.541266,0.187719,0.757772,0.437719,0.757772,0.687719,0.757772
0.108,0.0627233,0.108253,0.312723,0.108253,0.562723,0.108253,0.187723,0.32476,0.437723,0.32476,0.687723,0.32476,0.0627233,0.541266,0.312723,0.541266,0.562723,0.541266,0.187723,0.757772,0.437723,0.757772,0.687723,0.757772
0.109,0.0627274,0.108253,0.312727,0.108253,0.562727,0.108253,0.187727,0.32476,0.437727,0.32476,0.687727,0.32476,0.0627274,0.541266,0.312727,0.541266,0.562727,0.541266,0.187727,0.757772,0.437727,0.757772,0.687727,0.757772
0.11,0.0627314,0.108253,0.312731,0.108253,0.562732,0.108253,0.187731,0.324759,0.437732,0.324759,0.687732,0.324759,0.0627314,0.541266,0.312731,0.541266,0.562732,0.541266,0.187731,0.757772,0.437732,0.757772,0.687732,0.757772
0.111,0.0627356,0.108253,0.312736,0.108253,0.562736,0.108253,0.187736,0.324759,0.437736,0.324759,0.687736,0.324759,0.0627356,0.541266,0.312736,0.541266,0.562736,0.541266,0.187736,0.757772,0.437736,0.757772,0.687736,0.757772
0.112,0.0627399,0.108253,0.31274,0.108253,0.56274,0.108253,0.18774,0.32476,0.43774,0.32476,0.68774,0.32476,0.0627399,0.541266,0.31274,0.541266,0.56274,0.541266,0.18774,0.757772,0.43774,0.757772,0.68774,0.757772
0.113,0.0627441,0.108253,0.312744,0.108253,0.562744,0.108253,0.187744,0.32476,0.437744,0.32476,0.687744,0.32476,0.0627441,0.541266,0.312744,0.541266,0.562744,0.541266,0.187744,0.757772,0.437744,0.757772,0.687744,0.757772
0.114,0.0627483,0.108253,0.312748,0.108253,0.562749,0.108253,0.187748,0.324759,0.437749,0.324759,0.687749,0.324759,0.0627483,0.541266,0.312748,0.541266,0.562749,0.541266,0.187748,0.757772,0.437749,0.757772,0.687749,0.757772
0.115,0.0627526,0.108253,0.312753,0.108253,0.562753,0.108253,0.187753,0.324759,0.437753,0.324759,0.687753,0.324759,0.0627526,0.541266,0.312753,0.541266,0.562753,0.541266,0.187753,0.757772,0.437753,0.757772,0.687753,0.757772
0.116,0.0627571,0.108253,0.312757,0.108253,0.562757,0.108253,0.187757,0.32476,0.437757,0.32476,0.687757,0.32476,0.0627571,0.541266,0.312757,0.541266,0.562757,0.541266,0.187757,0.757772,0.437757,0.757772,0.687757,0.757772
0.117,0.0627615,0.108253,0.312761,0.108253,0.562761,0.108253,0.187761,0.32476,0.437761,0.32476,0.687761,0.32476,0.0627615,0.541266,0.312761,0.541266,0.562761,0.541266,0.187761,0.757772,0.437761,0.757772,0.687761,0.757772
0.118,0.0627658,0.108253,0.312766,0.108253,0.562766,0.108253,0.187766,0.324759,0.437766,0.324759,0.687766,0.324759,0.0627658,0.541266,0.312766,0.541266,0.562766,0.541266,0.187766,0.757772,0.437766,0.757772,0.687766,0.757772
0.119,0.0627702,0.108253,0.31277,0.108253,0.56277,0.108253,0.18777,0.324759,0.43777,0.324759,0.68777,0.324759,0.0627702,0.541266,0.31277,0.541266,0.56277,0.541266,0.18777,0.757772,0.43777,0.757772,0.68777,0.757772
0.12,0.0627748,0.108253,0.312775,0.108253,0.562775,0.108253,0.187775,0.32476,0.437775,0.32476,0.687775,0.32476,0.0627748,0.541266,0.312775,0.541266,0.562775,0.541266,0.187775,0.757772,0.437775,0.757772,0.687775,0.757772
0.121,0.0627794,0.108253,0.312779,0.108253,0.562779,0.108253,0.187779,0.32476,0.437779,0.32476,0.687779,0.32476,0.0627794,0.541266,0.312779,0.541266,0.562779,0.541266,0.187779,0.757772,0.437779,0.757772,0.687779,0.757772
0.122,0.0627838,0.108253,0.312784,0.108253,0.562784,0.108253,0.187784,0.324759,0.437784,0.324759,0.687784,0.324759,0.0627838,0.541266,0.312784,0.541266,0.562784,0.541266,0.187784,0.757772,0.437784,0.757772,0.687784,0.757772
0.123,0.0627884,0.108253,0.312788,0.108253,0.562789,0.108253,0.187788,0.324759,0.437789,0.324759,0.687789,0.324759,0.0627884,0.541266,0.312788,0.541266,0.562789,0.541266,0.187788,0.757772,0.437789,0.757772,0.687789,0.757772
0.124,0.0627931,0.108253,0.312793,0.108253,0.562793,0.108253,0.187793,0.32476,0.437793,0.32476,0.687793,0.32476,0.0627931,0.541266,0.312793,0.541266,0.562793,0.541266,0.187793,0.757772,0.437793,0.757772,0.687793,0.757772
0.125,0.0627978,0.108253,0.312798,0.108253,0.562798,0.108253,0.187798,0.32476,0.437798,0.32476,0.687798,0.32476,0.0627978,0.541266,0.312798,0.541266,0.562798,0.541266,0.187798,0.757772,0.437798,0.757772,0.687798,0.757772
0.126,0.0628024,0.108253,0.312802,0.108253,0.562803,0.108253,0.187802,0.324759,0.437803,0.324759,0.687803,0.324759,0.0628024,0.541266,0.312802,0.541266,0.562803,0.541266,0.187802,0.757772,0.437803,0.757772,0.687803,0.757772
0.127,0.0628071,0.108253,0.312807,0.108253,0.562807,0.108253,0.187807,0.324759,0.437807,0.324759,0.687807,0.324759,0.0628071,0.541266,0.312807,0.541266,0.562807,0.541266,0.187807,0.757772,0.437807,0.757772,0.687807,0.757772
0.128,0.062812,0.108253,0.312812,0.108253,0.562812,0.108253,0.187812,0.32476,0.437812,0.32476,0.687812,0.32476,0.062812,0.541266,0.312812,0.541266,0.562812,0.541266,0.187812,0.757772,0.437812,0.757772,0.687812,0.757772
0.129,0.0628168,0.108253,0.312817,0.108253,0.562817,0.108253,0.187817,0.32476,0.437817,0.32476,0.687817,0.32476,0.0628168,0.541266,0.312817,0.541266,0.562817,0.541266,0.187817,0.757772,0.437817,0.757772,0.687817,0.757772
0.13,0.0628216,0.108253,0.312822,0.108253,0.562822,0.108253,0.187822,0.324759,0.437822,0.324759,0.687822,0.324759,0.0628216,0.541266,0.312822,0.541266,0.562822,0.541266,0.187822,0.757772,0.437822,0.757772,0.687822,0.757772
0.131,0.0628265,0.108253,0.312826,0.108253,0.562827,0.108253,0.187826,0.324759,0.437827,0.324759,0.687827,0.324759,0.0628265,0.541266,0.312826,0.541266,0.562827,0.541266,0.187826,0.757772,0.437827,0.757772,0.687827,0.757772
0.132,0.0628315,0.108253,0.312831,0.108253,0.562831,0.108253,0.187831,0.32476,0.437831,0.32476,0.687831,0.32476,0.0628315,0.541266,0.312831,0.541266,0.562831,0.541266,0.187831,0.757772,0.437831,0.757772,0.687831,0.757772
0.133,0.0628364,0.108253,0.312836,0.108253,0.562836,0.108253,0.187836,0.32476,0.437836,0.32476,0.687836,0.32476,0.0628364,0.541266,0.312836,0.541266,0.562836,0.541266,0.187836,0.757772,0.437836,0.757772,0.687836,0.757772
0.134,0.0628413,0.108253,0.312841,0.108253,0.562842,0.108253,0.187841,0.324759,0.437842,0.324759,0.687842,0.324759,0.0628413,0.541266,0.312841,0.541266,0.562842,0.541266,0.187841,0.757772,0.437842,0.757772,0.687842,0.757772
0.135,0.0628463,0.108253,0.312846,0.108253,0.562847,0.108253,0.187846,0.324759,0.437847,0.324759,0.687847,0.324759,0.0628463,0.541266,0.312846,0.541266,0.562847,0.541266,0.187846,0.757772,0.437847,0.757772,0.687847,0.757772
0.136,0.0628515,0.108253,0.312852,0.108253,0.562851,0.108253,0.187852,0.32476,0.437851,0.32476,0.687851,0.32476,0.0628515,0.541266,0.312852,0.541266,0.562851,0.541266,0.187852,0.757772,0.437851,0.757772,0.687851,0.757772
0.137,0.0628566,0.108253,0.312857,0.108253,0.562857,0.108253,0.187857,0.32476,0.437857,0.32476,0.687857,0.32476,0.0628566,0.541266,0.312857,0.541266,0.562857,0.541266,0.187857,0.757772,0.437857,0.757772,0.687857,0.757772
0.138,0.0628616,0.108253,0.312862,0.108253,0.562862,0.108253,0.187862,0.324759,0.437862,0.324759,0.687862,0.324759,0.0628616,0.541266,0.312862,0.541266,0.562862,0.541266,0.187862,0.757772,0.437862,0.757772,0.687862,0.757772
0.139,0.0628668,0.108253,0.312867,0.108253,0.562867,0.108253,0.187867,0.324759,0.437867,0.324759,0.687867,0.324759,0.0628668,0.541266,0.312867,0.541266,0.562867,0.541266,0.187867,0.757772,0.437867,0.757772,0.687867,0.757772
0.14,0.0628721,0.108253,0.312872,0.108253,0.562872,0.108253,0.187872,0.32476,0.437872,0.32476,0.687872,0.32476,0.0628721,0.541266,0.312872,0.541266,0.562872,0.541266,0.187872,0.757772,0.437872,0.757772,0.687872,0.757772
0.141,0.0628773,0.108253,0.312877,0.108253,0.562877,0.108253,0.187877,0.32476,0.437877,0.32476,0.687877,0.32476,0.0628773,0.541266,0.312877,0.541266,0.562877,0.541266,0.187877,0.757772,0.437877,0.757772,0.687877,0.757772
0.142,0.0628825,0.108253,0.312882,0.108253,0.562883,0.108253,0.187882,0.324759,0.437883,0.324759,0.687883,0.324759,0.0628825,0.541266,0.312882,0.541266,0.562883,0.541266,0.187882,0.757772,0.437883,0.757772,0.687883,0.757772
0.143,0.0628878,0.108253,0.312888,0.108253,0.562888,0.108253,0.187888,0.324759,0.437888,0.324759,0.687888,0.324759,0.0628878,0.541266,0.312888,0.541266,0.562888,0.541266,0.187888,0.757772,0.437888,0.757772,0.687888,0.757772
0.144,0.0628932,0.108253,0.312893,0.108253,0.562893,0.108253,0.187893,0.32476,0.437893,0.32476,0.687893,0.32476,0.0628932,0.541266,0.312893,0.541266,0.562893,0.541266,0.187893,0.757772,0.437893,0.757772,0.687893,0.757772
0.145,0.0628986,0.108253,0.312899,0.108253,0.562899,0.108253,0.187899,0.32476,0.437899,0.32476,0.687899,0.32476,0.0628986,0.541266,0.312899,0.541266,0.562899,0.541266,0.187899,0.757772,0.437899,0.757772,0.687899,0.757772
0.146,0.0629039,0.108253,0.312904,0.108253,0.562904,0.108253,0.187904,0.324759,0.437904,0.324759,0.687904,0.324759,0.0629039,0.541266,0.312904,0.541266,0.562904,0.541266,0.187904,0.757772,0.437904,0.757772,0.687904,0.757772
0.147,0.0629093,0.108253,0.312909,0.108253,0.56291,0.108253,0.187909,0.324759,0.43791,0.324759,0.68791,0.324759,0.0629093,0.541266,0.312909,0.541266,0.56291,0.541266,0.187909,0.757772,0.43791,0.757772,0.68791,0.757772
0.148,0.0629149,0.108253,0.312915,0.108253,0.562915,0.108253,0.187915,0.32476,0.437915,0.32476,0.687915,0.32476,0.0629149,0.541266,0.312915,0.541266,0.562915,0.541266,0.187915,0.757772,0.437915,0.757772,0.687915,0.757772
0.149,0.0629204,0.108253,0.31292,0.108253,0.56292,0.108253,0.18792,0.32476,0.43792,0.32476,0.68792,0.32476,0.0629204,0.541266,0.31292,0.541266,0.56292,0.541266,0.18792,0.757772,0.43792,0.757772,0.68792,0.757772
0.15,0.0629258,0.108253,0.312926,0.108253,0.562926,0.108253,0.187926,0.324759,0.437926,0.324759,0.687926,0.324759,0.0629258,0.541266,0.312926,0.541266,0.562926,0.541266,0.187926,0.757772,0.437926,0.757772,0.687926,0.757772
