time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
0.188,0.676901,1.27694,-0.113301,1.35404,0.777002,1.35234,1.2365,2.14565,-0.420075,2.12805,-0.405481,2.0277
0.189,0.676173,1.27438,-0.113225,1.35227,0.77636,1.35055,1.23508,2.14332,-0.419682,2.12572,-0.405141,2.02543
0.19,0.675445,1.27182,-0.113149,1.35051,0.775719,1.34877,1.23366,2.141,-0.419289,2.12339,-0.404802,2.02316
0.191,0.674716,1.26925,-0.113073,1.34874,0.775079,1.34699,1.23224,2.13867,-0.418896,2.12107,-0.404464,2.0209
0.192,0.673987,1.26668,-0.112997,1.34698,0.77444,1.34521,1.23082,2.13635,-0.418504,2.11874,-0.404126,2.01863
0.193,0.673258,1.26411,-0.112922,1.34521,0.773803,1.34342,1.22941,2.13403,-0.418112,2.11642,-0.403789,2.01636
0.194,0.672529,1.26153,-0.112847,1.34345,0.773167,1.34164,1.22799,2.13171,-0.417721,2.1141,-0.403452,2.0141
0.195,0.671799,1.25894,-0.112772,1.34168,0.772532,1.33986,1.22657,2.12939,-0.41733,2.11178,-0.403117,2.01184
0.196,0.67107,1.25636,-0.112697,1.33991,0.771899,1.33807,1.22516,2.12708,-0.41694,2.10946,-0.402782,2.00957
0.197,0.67034,1.25377,-0.112623,1.33815,0.771267,1.33629,1.22374,2.12476,-0.416551,2.10714,-0.402447,2.00731
0.198,0.669609,1.25117,-0.112549,1.33638,0.770636,1.3345,1.22233,2.12245,-0.416161,2.10483,-0.402113,2.00505
0.199,0.668879,1.24857,-0.112475,1.33461,0.770006,1.33272,1.22091,2.12014,-0.415773,2.10251,-0.40178,2.00279
0.2,0.668148,1.24597,-0.112402,1.33285,0.769378,1.33094,1.2195,2.11782,-0.415384,2.1002,-0.401448,2.00054
0.201,0.667417,1.24337,-0.112329,1.33108,0.768751,1.32915,1.21809,2.11551,-0.414997,2.09788,-0.401116,1.99828
0.202,0.666685,1.24076,-0.112256,1.32931,0.768125,1.32736,1.21667,2.11321,-0.414609,2.09557,-0.400785,1.99602
0.203,0.665954,1.23814,-0.112183,1.32755,0.767501,1.32558,1.21526,2.1109,-0.414223,2.09326,-0.400454,1.99377
0.204,0.665222,1.23553,-0.11211,1.32578,0.766878,1.32379,1.21385,2.10859,-0.413836,2.09095,-0.400125,1.99151
0.205,0.664489,1.23291,-0.112038,1.32401,0.766256,1.32201,1.21244,2.10629,-0.413451,2.08865,-0.399795,1.98926
